Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0008715179231431749    8370                     2.9633677101209925       2.8590352385565203       0.4286688625607775       1.1716422792643943       0                        0                        0.99994765               0.05                     0.20656683274234333      0.0005                   0.3036390762155255       2e-06                    0.0625                   0.5005789                0.952201                 
200                      0.12915592690308889      871429                   7.118639214924295        9.895783075330705        0.5605984264092904       1.0436502334154185       0                        0                        0.989161375              0.05                     0.07052125683730992      0.0005                   0.2958730232785456       2e-06                    0.064208984375           0.027416963              0.33805057               
400                      0.25868491119808623      1738307                  8.738795304603867        12.399614456390932       0.5528963652016342       1.025262671388533        0                        0                        0.9783253875             0.05                     0.12279786795625114      0.0005                   0.2933440522174351       2e-06                    0.08251953125            -0.06555479              0.40970626               
600                      0.38787602563699086      2607265                  8.95666762301841         14.637618893479829       0.5528963652016342       1.025262671388533        0                        0                        0.96746355               0.05                     0.09626213957380969      0.0005                   0.2879008559975773       2e-06                    0.12060546875            -0.0102                  0.40180567               
800                      0.5173957107464472       3477228                  8.512018715178932        14.152017299713606       0.5528963652016342       1.025262671388533        0                        0                        0.9565890375             0.05                     0.07012583298273967      0.0005                   0.3060560120502487       2e-06                    0.1298828125             0.030587835              0.31982955               
1000                     0.6481996822357178       4347524                  8.873286361436563        12.872308850693805       0.5528963652016342       1.025262671388533        0                        0                        0.9457103499999999       0.049999999999999996     0.04211413274606457      0.0005                   0.29406454268610105      2e-06                    0.166015625              -0.0147073995            0.22751074               
1200                     0.7804618534776899       5217775                  9.451980452556958        16.660208498805225       0.5528963652016342       1.025262671388533        0                        0                        0.9348322125             0.05                     0.05066501291003078      0.0005                   0.2956021187710576       2e-06                    0.171875                 0.067763925              0.23136288               
1400                     0.9127189612388611       6087978                  9.524240429631265        18.870501196553064       0.5528963652016342       1.025262671388533        0                        0                        0.9239546625             0.05                     0.0865579982419149       0.0005                   0.3019325950881466       2e-06                    0.126708984375           -0.036467787             0.36967313               
1600                     1.0434465820921792       6954841                  10.6170682406197         19.903965469190624       0.5528963652016342       1.025262671388533        0                        0                        0.9131184875             0.05                     0.1299993201464531       0.0005                   0.289679839159362        2e-06                    0.171630859375           -0.08274789              0.4658335                
1800                     1.1734622280465232       7817341                  11.036254210379553       23.756241437402384       0.5528963652016342       1.025262671388533        0                        0                        0.9023363875             0.05                     0.12766344026022125      0.0005                   0.28469460480846465      2e-06                    0.1357421875             -0.037294284             0.57942516               
