Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0010570136706034342    8402                     3.0048807133615956       2.7505583148864403       0.09322446648087494      1.4742309687539743       0                        0                        0.9999475375             0.05                     0.26845930474519264      0.0005                   0.3020865900325589       2e-06                    0.03076171875            0.7070264                0.7866751                
200                      0.12811500430107117      861029                   4.84755735348297         6.595866603528885        0.162727405284982        0.9357640081107355       0                        0                        0.9892899625             0.05                     0.07929585128295003      0.0005                   0.3004061506362632       2e-06                    0.080810546875           0.07370374               0.37893915               
400                      0.2542025629679362       1715558                  5.334772009054126        6.987486780750091        0.1598339409052824       0.9233884578684834       0                        0                        0.978608675              0.05                     0.07893675765080843      0.0005                   0.2911475914879702       2e-06                    0.12841796875            -0.020789267             0.30114242               
600                      0.3828931356800927       2569797                  6.193482587088612        7.8911602608440745       0.1598339409052824       0.9233884578684834       0                        0                        0.9679304375             0.05                     0.11748257402359741      0.0005                   0.2967466901172884       2e-06                    0.166015625              0.0880776                0.42965457               
800                      0.5126551381746928       3424545                  7.134760678077567        11.251253050630435       0.1598339409052824       0.9233884578684834       0                        0                        0.9572465375             0.05                     0.09690306439733831      0.0005                   0.29571302636759356      2e-06                    0.19482421875            -0.055222634             0.4405012                
1000                     0.6485871981912189       4279189                  8.138770339963877        14.634715621373584       0.1598339409052824       0.9233884578684834       0                        0                        0.9465633375             0.05                     0.11427683052897919      0.0005                   0.3085823116125539       2e-06                    0.217041015625           -0.15213786              0.5349044                
1200                     0.7853445721334881       5133544                  9.541122592770442        16.486620148248996       0.1598339409052824       0.9233884578684834       0                        0                        0.9358836875             0.05                     0.1398452515277313       0.0005                   0.29542795300949365      2e-06                    0.243896484375           -0.09618124              0.67906606               
1400                     0.9218958433469137       5988998                  8.952474158372894        18.749175833914787       0.1598339409052824       0.9233884578684834       0                        0                        0.925190975              0.05                     0.17586117860628292      0.0005                   0.3064587074914016       2e-06                    0.221435546875           0.04772896               0.43136817               
1600                     1.053067403766844        6842914                  10.907245357061896       21.10731519086232        0.1598339409052824       0.9233884578684834       0                        0                        0.914516975              0.05                     0.17205374718469102      0.0005                   0.3092648854944855       2e-06                    0.197021484375           0.15584594               0.5889331                
1800                     1.182234252691269        7695524                  10.209181317641942       25.831099104274156       0.1598339409052824       0.9233884578684834       0                        0                        0.90385915               0.05                     0.33353410550625995      0.0005                   0.3056956470827572       2e-06                    0.18603515625            0.065766335              0.6643945                
2000                     1.3078638480769262       8544465                  11.573812209167599       25.99395700817266        0.1598339409052824       0.9233884578684834       0                        0                        0.8932471375000001       0.05000000000000001      0.2534878767619375       0.0005                   0.31520234991330653      2e-06                    0.1806640625             -0.28220773              0.77045286               
