Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
3600                     2.5298271702395545       15597123                 29.52702846337401        64.1075101234929         -0.16898363306100178     1.103450261879804        0                        0                        0.8050940750000001       0.05000000000000001      0.37442860439316267      0.0005                   0.30403142960535157      2e-06                    0.18098958333333334      -0.10298446              0.80201393               
3800                     2.6890551206800675       16493579                 34.60507526150005        103.28292654760438       -0.16898363306100178     1.103450261879804        0                        0                        0.7938880875000001       0.05                     0.41170912567112183      0.0005                   0.2902052367830442       2e-06                    0.1853298611111111       -0.25540373              0.8342185                
4000                     2.8538837181859544       17416681                 38.218972514186845       117.70948470470586       -0.16898363306100178     1.103450261879804        0                        0                        0.7823472375             0.049999999999999996     0.33205441468291813      0.0005                   0.29712647551463706      2e-06                    0.150390625              -0.059961136             0.8162452                
4200                     3.0186883408493466       18339746                 41.69422249386348        348.4056892969922        -0.16898363306100178     1.103450261879804        0                        0                        0.7708138874999999       0.049999999999999996     0.4757569940809748       0.0005                   0.3000836052784794       2e-06                    0.18873355263157895      -0.01671432              1.0626856                
4400                     3.1946510759327147       19301942                 51.30632046842061        180.24597601003228       -0.16898363306100178     1.103450261879804        0                        0                        0.7587844875             0.05                     0.3382809137018692       0.0005                   0.3098704162494917       2e-06                    0.21607730263157893      -0.19886492              0.5874821                
4600                     3.3727444197734195       20256943                 58.90079230663548        224.21301732347914       -0.16898363306100178     1.103450261879804        0                        0                        0.746850825              0.05                     0.5854661773890257       0.0005                   0.30307089737616477      2e-06                    0.1712890625             -0.4522223               0.8299132                
4800                     3.56399363954862         21279293                 68.11752793910867        317.60139869440513       -0.16898363306100178     1.103450261879804        0                        0                        0.7340722375000001       0.05                     0.5876680529210716       0.0005                   0.2949858833570033       2e-06                    0.1662109375             -0.19528152              0.7941734                
5000                     3.759762500325839        22273384                 75.83468487653353        294.7942534889544        -0.16898363306100178     1.103450261879804        0                        0                        0.7216438249999999       0.05                     0.4984135502753289       0.0005                   0.29669845236563364      2e-06                    0.2006578947368421       0.25352854               0.92001134               
5200                     3.9642140360010996       23316899                 97.0932089139507         254.4820885578307        -0.16898363306100178     1.103450261879804        0                        0                        0.7086051375             0.05                     0.6735021792396549       0.0005                   0.2947071208840325       2e-06                    0.22098214285714285      0.052033536              0.6080489                
5400                     4.184331254031923        24431797                 90.68770098836961        428.3664611554252        -0.16898363306100178     1.103450261879804        0                        0                        0.6946762                0.05                     0.7287127683141633       0.0005                   0.3020325829477414       2e-06                    0.17238451086956522      0.091966525              0.98642904               
5600                     4.4320483832889135       25653532                 131.8665367596408        266.18827095593906       -0.16898363306100178     1.103450261879804        0                        0                        0.6793910125             0.05                     0.722188938458107        0.0005                   0.2885089945048094       2e-06                    0.1899671052631579       0.38073102               0.92919785               
5800                     4.67362778617276         26743942                 117.62861966646713       277.79446300727653       -0.16898363306100178     1.103450261879804        0                        0                        0.6657749125000001       0.05                     0.8786258810238603       0.0005                   0.29160384406956535      2e-06                    0.18880208333333331      0.12824209               0.92394865               
6000                     4.932129243281152        27921515                 196.74780123994074       241.92771718517483       -0.16898363306100178     1.103450261879804        0                        0                        0.65105735               0.05                     0.4299787732112842       0.0005                   0.29347237502224743      2e-06                    0.20328776041666666      0.7441296                0.574933                 
6200                     5.218408695591821        29235503                 151.87865584606783       386.2910033598217        -0.16898363306100178     1.103450261879804        0                        0                        0.6346342                0.05                     0.4067345505580306       0.0005                   0.29350920256227253      2e-06                    0.19796875               0.15966178               0.6161382                
6400                     5.5293670702642865       30682251                 272.6490389589814        273.6385899499352        -0.16898363306100178     1.103450261879804        0                        0                        0.6165721125             0.05                     0.31926978768751724      0.0005                   0.296507686143741        2e-06                    0.21435546875            0.10471635               0.73761815               
6600                     5.886729993952645        32332615                 327.8237134414892        305.86385303486827       -0.16898363306100178     1.103450261879804        0                        0                        0.595962175              0.05                     0.2938588522129545       0.0005                   0.29308742145076394      2e-06                    0.20476973684210525      -0.47460613              0.8927756                
6800                     6.2723552515771654       34113631                 361.86290248853476       365.91620048008826       -0.16898363306100178     1.103450261879804        0                        0                        0.5736923                0.05                     0.22068222457568887      0.0005                   0.2917610557180726       2e-06                    0.20909288194444445      -0.36722225              0.8541179                
7000                     6.657443337374263        35942594                 359.7976630542903        276.55600139071606       -0.16898363306100178     1.103450261879804        0                        0                        0.55082835               0.05                     0.20994748400657307      0.0005                   0.29872782499130285      2e-06                    0.2279017857142857       -0.19062372              0.6602363                
7200                     7.030091404716174        37810708                 396.9645672751586        322.4379847992152        -0.16898363306100178     1.103450261879804        0                        0                        0.52748145               0.05                     0.17976755302839187      0.0005                   0.30268107991044724      2e-06                    0.20279947916666669      0.028525172              0.757992                 
7400                     7.400982525812255        39689841                 425.4406466350008        436.4259503172866        -0.16898363306100178     1.103450261879804        0                        0                        0.50399865               0.05                     0.16572811304420038      0.0005                   0.2923871107448481       2e-06                    0.2177220394736842       0.14519897               0.51022506               
7600                     7.770052389701207        41587288                 416.24871596058335       473.7616538630748        -0.16898363306100178     1.103450261879804        0                        0                        0.48027332500000003      0.05                     0.14945700549287722      0.0005                   0.2858222887540857       2e-06                    0.2038845486111111       -0.30136287              0.68164456               
7800                     8.131779260834058        43494618                 430.146189350491         481.903511326162         -0.16898363306100178     1.103450261879804        0                        0                        0.45643649999999997      0.05                     0.16166519466481222      0.0005                   0.28898344247748975      2e-06                    0.19685444078947367      -0.066806465             0.46369812               
