Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0029064794381459553    8238                     2.4680444101291465       3.1473554954239713       0.40279777081201185      1.841128434307477        0                        0                        0.9999483375             0.05                     0.47588848061859607      0.0005                   0.26324471955498063      2e-06                    0.07161458333333334      1.2656212                0.8261754                
200                      0.3040916838910845       833355                   6.75875300754065         9.364371755451078        0.2827667243773945       1.2819250314334096       0                        0                        0.989634825              0.05                     0.07145224598934874      0.0005                   0.2577939950861037       2e-06                    0.087646484375           -0.060971573             0.40708342               
400                      0.6069002930985556       1662458                  8.388433789089195        13.967639789504418       0.2802528860406032       1.2518225040104514       0                        0                        0.979271125              0.05                     0.061154203198384494     0.0005                   0.271924834465608        2e-06                    0.18115234375            0.009891328              0.37899238               
600                      0.9032681996292539       2491991                  10.455684870107428       19.536512136155128       0.2802528860406032       1.2518225040104514       0                        0                        0.9689019625             0.05                     0.12948699051048607      0.0005                   0.2724970111157745       2e-06                    0.1796875                0.077187285              0.50926524               
800                      1.2057475144995584       3321573                  10.152726919651114       25.477400997905214       0.2802528860406032       1.2518225040104514       0                        0                        0.9585321875             0.05                     0.15668611909495667      0.0005                   0.2606974814552814       2e-06                    0.135009765625           -0.026401512             0.51818216               
1000                     1.507684919635455        4151134                  10.754120767438934       26.398989373611776       0.2802528860406032       1.2518225040104514       0                        0                        0.9481626750000001       0.05000000000000001      0.22976155707146972      0.0005                   0.26740662078373134      2e-06                    0.150634765625           0.004530703              0.6542967                
1200                     1.809876378642188        4980714                  11.138139487517991       31.7947147917712         0.2802528860406032       1.2518225040104514       0                        0                        0.937792925              0.05                     0.15718718932475895      0.0005                   0.2715798686258495       2e-06                    0.191650390625           -0.040178593             0.5839477                
1400                     2.115540596114265        5810305                  11.281523096543156       37.24552807135021        0.2802528860406032       1.2518225040104514       0                        0                        0.9274230375             0.05                     0.23101987701375037      0.0005                   0.2603389567229897       2e-06                    0.16357421875            -0.06579404              0.58597434               
1600                     2.421017249557707        6638498                  12.118281972238961       40.28229859534481        0.2802528860406032       1.2518225040104514       0                        0                        0.917070075              0.05                     0.18898839585017413      0.0005                   0.2570007548201829       2e-06                    0.177490234375           -0.007820471             0.5926653                
1800                     2.7235167368915345       7459381                  11.752015062080199       47.45694800482944        0.2802528860406032       1.2518225040104514       0                        0                        0.9068090375             0.05                     0.18002165632788092      0.0005                   0.2572032508905977       2e-06                    0.169921875              -0.00075954496           0.5808984                
2000                     3.0326633180512323       8280261                  12.832280207632039       43.436494690060854       0.2802528860406032       1.2518225040104514       0                        0                        0.8965480375             0.05                     0.16849253047257662      0.0005                   0.2707872244063765       2e-06                    0.19287109375            0.02191801               0.48365313               
2200                     3.3588540718952813       9108359                  12.852196118231573       52.994659334913706       0.2802528860406032       1.2518225040104514       0                        0                        0.8861975125             0.05                     0.27142686676234007      0.0005                   0.26609150506556034      2e-06                    0.2138671875             -0.100476354             0.84195405               
2400                     3.694255110555225        9933530                  15.00442864816536        64.74452867787862        0.2802528860406032       1.2518225040104514       0                        0                        0.875882575              0.05                     0.24540019303094596      0.0005                   0.2578593324869871       2e-06                    0.208740234375           -0.12473516              0.7435427                
2600                     4.029519029657046        10760757                 16.29097715674284        68.42687070363534        0.2802528860406032       1.2518225040104514       0                        0                        0.8655421375             0.05                     0.2739245236152783       0.0005                   0.2563819023780525       2e-06                    0.1640625                0.06207694               0.50256836               
2800                     4.370073368681802        11586561                 16.36063896184254        70.97280273908217        0.2802528860406032       1.2518225040104514       0                        0                        0.8552192875             0.05                     0.24163859256077558      0.0005                   0.2593536141794175       2e-06                    0.20556640625            0.04569743               0.64009327               
3000                     4.712311564882596        12415404                 21.16329821711868        91.307410122104          0.2802528860406032       1.2518225040104514       0                        0                        0.84485995               0.05                     0.27599863591603935      0.0005                   0.2671743896789849       2e-06                    0.16162109375            0.011816897              0.65892696               
3200                     5.058786774675052        13252204                 23.765220458238957       84.15531343016845        0.2802528860406032       1.2518225040104514       0                        0                        0.83440015               0.05                     0.3167214817367494       0.0005                   0.2669745134189725       2e-06                    0.18408203125            -0.17030829              0.85419655               
3400                     5.407739817963706        14086131                 26.977223690839022       131.78034975800134       0.2802528860406032       1.2518225040104514       0                        0                        0.8239759                0.05                     0.3140033873496577       0.0005                   0.25940608070231974      2e-06                    0.18603515625            0.14870991               0.57878894               
3600                     5.760871310366524        14919750                 28.597149867637924       112.01438145111712       0.2802528860406032       1.2518225040104514       0                        0                        0.813555725              0.05                     0.2994929006432786       0.0005                   0.2544414282721632       2e-06                    0.1413143382352941       0.1411739                0.6789251                
3800                     6.11378710826238         15756138                 34.03282892384705        151.7276680757501        0.2802528860406032       1.2518225040104514       0                        0                        0.803101725              0.05                     0.41480424452353926      0.0005                   0.25422439855687756      2e-06                    0.20519301470588236      -0.18707502              0.78510916               
4000                     6.467123086849848        16593929                 42.746289123309644       285.5133726191458        0.2802528860406032       1.2518225040104514       0                        0                        0.79262795               0.05                     0.3133589308708906       0.0005                   0.26961457869037986      2e-06                    0.189208984375           -0.14309834              0.80427194               
4200                     6.82621462073591         17438793                 48.722659474026145       159.3724791218168        0.2802528860406032       1.2518225040104514       0                        0                        0.7820689375000001       0.05                     0.410664740292465        0.0005                   0.2702244184911251       2e-06                    0.2146139705882353       -0.105146915             1.0612954                
4400                     7.188266482154528        18287504                 54.13126517602985        343.595007569293         0.2802528860406032       1.2518225040104514       0                        0                        0.771459175              0.05000000000000001      0.42902957428904137      0.0005                   0.25384941916255394      2e-06                    0.15785845588235292      -0.043362286             0.8809096                
4600                     7.547857393158806        19139201                 55.70612073003103        380.6516013616705        0.2802528860406032       1.2518225040104514       0                        0                        0.7608136375             0.05                     0.340474698035156        0.0005                   0.25760913333472085      2e-06                    0.18727022058823528      -0.02793848              0.9827743                
4800                     7.907240697675281        19998562                 54.36802044465249        464.88166809534977       0.2802528860406032       1.2518225040104514       0                        0                        0.7500718625             0.05                     0.3782041055314681       0.0005                   0.26683953097637964      2e-06                    0.15647977941176472      0.08676772               0.89878595               
5000                     8.266627805497912        20860245                 67.5563522812939         477.6830088051457        0.2802528860406032       1.2518225040104514       0                        0                        0.7393019875             0.05                     0.4337367624458339       0.0005                   0.25693777203559875      2e-06                    0.2055121527777778       -0.31615064              0.97472626               
5200                     8.632655578189427        21729795                 94.69399861143145        421.3758015162887        0.2802528860406032       1.2518225040104514       0                        0                        0.72843245               0.05                     0.38141609645552105      0.0005                   0.2677947976109054       2e-06                    0.17730034722222224      -0.03565243              0.9317401                
5400                     9.002886162400246        22610489                 102.08723767829434       480.15541414781944       0.2802528860406032       1.2518225040104514       0                        0                        0.7174255125             0.05                     0.4357490313963757       0.0005                   0.24611485501130423      2e-06                    0.2152777777777778       0.25881362               0.8595894                
5600                     9.37711559275786         23492694                 126.00407376417473       430.61573452813695       0.2802528860406032       1.2518225040104514       0                        0                        0.706396925              0.05                     0.6225819384886159       0.0005                   0.2651215009391308       2e-06                    0.16276041666666669      -0.48662654              1.4931458                
5800                     9.758014289471838        24392466                 142.96140917734135       480.42266103795174       0.2802528860406032       1.2518225040104514       0                        0                        0.695149975              0.05                     0.43133412715461517      0.0005                   0.2511636215365596       2e-06                    0.12999131944444442      0.1274581                0.97798324               
6000                     10.146496436066098       25302228                 126.32839289924217       360.54518000014525       0.2802528860406032       1.2518225040104514       0                        0                        0.683779925              0.05                     0.6662423519624605       0.0005                   0.2598910542825858       2e-06                    0.12022569444444445      -0.16399755              1.0935562                
6200                     10.539037676784726       26216473                 195.39749025139912       463.87486409290267       0.2802528860406032       1.2518225040104514       0                        0                        0.6723525374999999       0.05                     0.4353931491312228       0.0005                   0.2642238385191089       2e-06                    0.17927631578947367      -0.22061737              1.089885                 
6400                     10.940182171993785       27167154                 194.9826288037991        428.0766422738674        0.2802528860406032       1.2518225040104514       0                        0                        0.6604691875             0.05                     0.5206890627741814       0.0005                   0.25792957254146276      2e-06                    0.1903782894736842       0.26049                  0.9507554                
6600                     11.336658478180567       28111979                 238.15188834715065       441.09143700702435       0.2802528860406032       1.2518225040104514       0                        0                        0.648655375              0.05                     0.5344504583626986       0.0005                   0.2509059618330664       2e-06                    0.1762152777777778       -0.67177045              1.3148161                
6800                     11.735030688974593       29061588                 227.17260237088664       363.2172614993862        0.2802528860406032       1.2518225040104514       0                        0                        0.6367886875             0.05                     0.7958224980454696       0.0005                   0.25184766046310725      2e-06                    0.13610197368421054      -0.4178545               1.4642642                
