Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0027586025661892363    8662                     6.361112587535052        44.11049549019479        -0.0003420465395311079   0.8157155795575526       0                        0                        0.9999459125             0.05                     0.9366682648542337       0.0005                   0.30453985754866153      2e-06                    0.09130859375            1.9433692                1.036836                 
200                      0.14763263947433897      878960                   11.04457588003416        231.83732371703113       0.0032956810515677257    0.6899882896320456       0                        0                        0.9890673999999999       0.049999999999999996     0.11816740850190399      0.0005                   0.2943517597159371       2e-06                    0.124755859375           -0.026076304             0.52827734               
400                      0.292756497197681        1749349                  10.974777751359834       234.32370894024993       0.004459438624282029     0.688870211386869        0                        0                        0.9781875375             0.05                     0.15286902910884237      0.0005                   0.3083239711704664       2e-06                    0.09375                  0.043040205              0.4628634                
600                      0.43630829791227976      2619738                  11.72212407199332        229.9264140163669        0.004459438624282029     0.688870211386869        0                        0                        0.967307675              0.05                     0.06636241760133998      0.0005                   0.30142472201259807      2e-06                    0.186279296875           0.07476118               0.3527566                
800                      0.5795272726482815       3490138                  12.503083805582675       239.9757107625072        0.004459438624282029     0.688870211386869        0                        0                        0.956427675              0.05                     0.0608095377428981       0.0005                   0.32123860804131255      2e-06                    0.1748046875             0.055931758              0.3757423                
1000                     0.7229487574762768       4360538                  12.527344493260548       243.60216629563462       0.004459438624282029     0.688870211386869        0                        0                        0.945547675              0.05                     0.04332251104642637      0.0005                   0.3023610477684997       2e-06                    0.169189453125           -0.05600545              0.2741388                
1200                     0.8669237820307414       5230938                  13.101470253620167       216.12393612979056       0.004459438624282029     0.688870211386869        0                        0                        0.934667675              0.05                     0.0313905352159054       0.0005                   0.28985156904673204      2e-06                    0.099609375              0.008277012              0.1999867                
1400                     1.0110092367728551       6101338                  13.690940583527212       235.45667545176292       0.004459438624282029     0.688870211386869        0                        0                        0.923787675              0.05                     0.020068403408004087     0.0005                   0.29569805396022275      2e-06                    0.130859375              -0.04330956              0.19468643               
1600                     1.1545491482814152       6968346                  14.84835146441975        259.8885937497555        0.004459438624282029     0.688870211386869        0                        0                        0.912949675              0.05                     0.02317277900510817      0.0005                   0.29295997886219993      2e-06                    0.1953125                -0.0067579756            0.19612731               
1800                     1.2977531847688888       7831002                  15.809275126077177       278.96436418936287       0.004459438624282029     0.688870211386869        0                        0                        0.902165675              0.05                     0.015370519375210279     0.0005                   0.30299354455200955      2e-06                    0.1767578125             -0.044354398             0.19295023               
