Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0010705607467227513    8368                     3.3450850332568436       3.331727214206479        0.07394660405931824      1.4370664441120533       0                        0                        0.9999474875             0.05                     0.4500523447059095       0.0005                   0.292847070718805        2e-06                    0.0328125                1.0873586                0.75927365               
200                      0.15710462715890672      852832                   8.139916258870837        12.370867282622287       0.037893614431362084     1.0867106119424028       0                        0                        0.9893932624999999       0.049999999999999996     0.12288336972414982      0.0005                   0.29869886121014133      2e-06                    0.098876953125           -0.03953218              0.4919803                
400                      0.3137560043070051       1722117                  10.825960149153602       20.315987875087984       0.03669488178581341      1.0705667028154093       0                        0                        0.9785279375             0.05                     0.16128512597788358      0.0005                   0.30473518767394125      2e-06                    0.1171875                -0.087518                0.43601146               
600                      0.47113639930884044      2592489                  11.073508260100164       22.923771916068922       0.03669488178581341      1.0705667028154093       0                        0                        0.9676482875             0.05                     0.1420772300552926       0.0005                   0.28799200686626136      2e-06                    0.113037109375           -0.101117246             0.38330486               
800                      0.6276569614807764       3462883                  11.646468806391391       27.845919143297376       0.03669488178581341      1.0705667028154093       0                        0                        0.9567683625             0.05                     0.10919815646775533      0.0005                   0.3015236478531733       2e-06                    0.114501953125           -0.13312484              0.52729356               
1000                     0.7843083728022046       4333276                  11.312208566839763       30.315246368823033       0.03669488178581341      1.0705667028154093       0                        0                        0.94588845               0.05                     0.12260211162356427      0.0005                   0.30461343948263675      2e-06                    0.114013671875           -0.052662402             0.4302172                
1200                     0.9418716162443161       5203669                  12.50495213559425        34.181769763581336       0.03669488178581341      1.0705667028154093       0                        0                        0.9350085375             0.05                     0.15161872462340398      0.0005                   0.29092478269012645      2e-06                    0.08203125               -0.3168244               0.8811389                
1400                     1.0996874701314503       6074044                  11.808270923089294       33.434102863468446       0.03669488178581341      1.0705667028154093       0                        0                        0.92412885               0.05                     0.1950081576796947       0.0005                   0.2977238020976074       2e-06                    0.115478515625           -0.30000672              0.73096937               
1600                     1.256267686949836        6941234                  13.054393324027812       38.916919841761285       0.03669488178581341      1.0705667028154093       0                        0                        0.9132885749999999       0.05                     0.19853818086266983      0.0005                   0.2887153339688666       2e-06                    0.112060546875           0.044544306              0.5877341                
1800                     1.4147789182927872       7804272                  13.399616808141028       40.79686110995712        0.03669488178581341      1.0705667028154093       0                        0                        0.9024998                0.05                     0.20085978539282223      0.0005                   0.2972843092866242       2e-06                    0.135986328125           0.14726277               0.47630805               
2000                     1.573318790992101        8653424                  14.033390275830728       48.81227633089971        0.03669488178581341      1.0705667028154093       0                        0                        0.8918842                0.05                     0.19401784518413479      0.0005                   0.30416607268853113      2e-06                    0.109375                 -0.12643154              0.6812668                
2200                     1.7331122376521428       9499544                  14.798106474228288       53.20246742346403        0.03669488178581341      1.0705667028154093       0                        0                        0.8813103                0.05                     0.2532511198591879       0.0005                   0.3084799614461029       2e-06                    0.10202205882352941      -0.05620364              0.77944976               
2400                     1.8946048066351149       10359454                 16.109022641998806       54.499454756926085       0.03669488178581341      1.0705667028154093       0                        0                        0.870562025              0.05                     0.20648418706567848      0.0005                   0.28420088264872045      2e-06                    0.10937500000000001      -0.07657715              0.57431567               
2600                     2.0576334546671973       11225272                 17.62843572198458        61.23168187320529        0.03669488178581341      1.0705667028154093       0                        0                        0.8597391                0.05                     0.24197432541233654      0.0005                   0.29040448493598137      2e-06                    0.08754595588235295      -0.18930614              0.75881916               
2800                     2.2212431108289294       12086904                 19.811038183922683       73.0135972318453         0.03669488178581341      1.0705667028154093       0                        0                        0.8489696999999999       0.05                     0.3060148119214265       0.0005                   0.2897231284090701       2e-06                    0.09053308823529412      -0.13599469              0.76390356               
3000                     2.383151469959153        12943212                 21.982035650238863       64.82670644881267        0.03669488178581341      1.0705667028154093       0                        0                        0.8382610500000001       0.05000000000000001      0.27756342868087813      0.0005                   0.2829302976024337       2e-06                    0.101806640625           0.032123465              0.7480679                
3200                     2.547513370182779        13815348                 25.84784324991039        65.37804860446751        0.03669488178581341      1.0705667028154093       0                        0                        0.82735995               0.05                     0.30054321988427546      0.0005                   0.29636726825265214      2e-06                    0.095703125              0.20268248               0.7640785                
3400                     2.7180464688936867       14698990                 29.246069324550632       103.72235386906081       0.03669488178581341      1.0705667028154093       0                        0                        0.81631455               0.05                     0.2987820547132287       0.0005                   0.2883096866426058       2e-06                    0.132568359375           0.08223615               0.727278                 
3600                     2.8893479150533676       15576475                 32.32855724867717        117.17546205722203       0.03669488178581341      1.0705667028154093       0                        0                        0.8053525125000001       0.05000000000000001      0.3538984163509061       0.0005                   0.290423650915424        2e-06                    0.09830729166666667      -0.12885219              0.82671183               
3800                     3.066702440248595        16472456                 35.56949868963265        127.73462734375205       0.03669488178581341      1.0705667028154093       0                        0                        0.7941516                0.05                     0.3518806608238568       0.0005                   0.2938341991458502       2e-06                    0.0974392361111111       -0.15923487              0.79246354               
4000                     3.249625547395812        17395794                 40.690459123982066       141.0665063731276        0.03669488178581341      1.0705667028154093       0                        0                        0.78260845               0.05                     0.3040286481587423       0.0005                   0.2852268724495338       2e-06                    0.14583333333333334      -0.24410155              0.77217174               
