Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
2400                     2.1922565768824684       10322749                 6.9106895093806955       0.5603124999999992       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.958726344              0.05                     9.326276655308902        2e-05                    0.4450172890792601       4e-06                    0.233642578125           -2.4683065               4.1224155                1.5666084289550781       0.9988511029411764       0.9774816176470589       1e-05                    81599                    0.3246924684328191       0.7554105940987081       0.49317318946123123      0.4354576487094164       0.060333863339003396     
2600                     2.3755181995365353       11183890                 5.148090748864612        0.0                      0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.955281744              0.05                     10.915574827697128       2e-05                    0.4438236795249395       4e-06                    0.240234375              1.7555338                5.2979636                1.4203452573103064       0.9991957720588235       0.974954044117647        1e-05                    88399                    0.3291080962209141       0.7363502488416784       0.540957385674119        0.4412463419139385       0.05301358463133082      
2800                     2.558973441720009        12044579                 6.6911469093525096       0.0                      0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.951838884              0.05                     12.437275113421492       2e-05                    0.44125444657402113      4e-06                    0.205810546875           -0.35164097              3.590419                 1.300025925916784        0.9994255514705882       0.9754136029411764       1e-05                    95199                    0.33398182602489696      0.7125477159724516       0.5555194113403559       0.4291471727192402       0.047314284698051566     
3000                     2.743716330660714        12905717                 5.964358780885352        0.4869270833333372       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.9483942759999999       0.049999999999999996     9.52746768342331         2e-05                    0.42960717517416924      4e-06                    0.218994140625           0.7140234                4.5659194                1.2025020122528076       0.9991957720588235       0.9769071691176471       1e-05                    101999                   0.34136268847128926      0.6767241569126354       0.5536516718566418       0.41517303325235844      0.042816528502632595     
3200                     2.927312860223982        13762825                 7.276565509532298        0.0                      0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.944965692              0.05                     10.384674202650785       2e-05                    0.43707864597672597      4e-06                    0.22802734375            0.8847446                2.7278724                1.1005027785020716       0.9990808823529411       0.9796645220588235       1e-05                    108799                   0.33796218212913065      0.6919253749005934       0.546007202938199        0.4179129172116518       0.03832672470632721      
3400                     3.113074333469073        14619318                 6.0180080484720495       0.5481250000000005       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.941539736              0.05                     10.059907603310421       2e-05                    0.439781405380927        4e-06                    0.20263671875            1.712002                 6.5696325                1.0208896468667423       0.9994255514705882       0.9794347426470589       1e-05                    115599                   0.3408930564627928       0.6776602969450108       0.5866340938955545       0.41064587980508804      0.0349474661052227       
3600                     3.301321722533968        15476227                 6.205542961945186        1.0959895833333344       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.938112092              0.05                     14.435065248049796       2e-05                    0.4385778133291751       4e-06                    0.175537109375           -3.3709135               10.2649                  0.9466408421011532       0.9997702205882353       0.9779411764705882       1e-05                    122399                   0.34257739782333374      0.6711189115748686       0.5940480530261993       0.4217214100062847       0.03133127159055542      
3800                     3.5049487472242777       16325323                 4.890970916257865        0.0                      0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.934715744              0.05                     7.308160724351183        2e-05                    0.4330090820440091       4e-06                    0.18408203125            0.3382302                3.5657322                0.8861415701753953       0.9989659926470588       0.9801240808823529       1e-05                    129187                   0.34401971101760864      0.6631162832765018       0.6260890699923038       0.40837000496685505      0.028692233102286566     
4000                     3.699833863708708        17173834                 9.038071049460257        0.0                      0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.9313214679999999       0.049999999999999996     11.542299285531044       2e-05                    0.44537292304448783      4e-06                    0.242919921875           -0.84569496              3.3539696                0.8342641014041323       0.9995265151515151       0.9775094696969697       1e-05                    135962                   0.35015078385670984      0.6367699847076878       0.6690466813743114       0.4186228308826685       0.02583492197322123      
4200                     3.8865927769740423       18013160                 5.898385862430558        1.064114583333338        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.927964148              0.05                     12.5380820161663         2e-05                    0.4399658727343194       4e-06                    0.214599609375           -1.2872254               5.3898773                0.7870679443532771       0.9989346590909091       0.9770359848484849       1e-05                    142575                   0.351138691107432        0.6314500750917377       0.706645242869854        0.4151285793632269       0.02368889839360208      
4400                     4.070873332685895        18865821                 5.959749450943111        1.0894270833333353       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.924553972              0.05                     13.88071614898303        2e-05                    0.4408160523127983       4e-06                    0.20036764705882354      -1.5009185               4.792615                 0.7423982444931478       0.9985064338235294       0.9766773897058824       1e-05                    149297                   0.35404985792496624      0.6187324313556446       0.6758378222584724       0.40953220054507256      0.02137535558465649      
4600                     4.256444439689318        19724228                 7.466609860504899        1.6520833333333342       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.921119984              0.05                     12.713334010681137       2e-05                    0.43310936400666833      4e-06                    0.204833984375           1.4973882                6.4432545                0.7063873356038873       0.9992897727272727       0.9765625                1e-05                    156076                   0.3562598517446807       0.6087486527182839       0.7218473590910435       0.3948705531656742       0.019458363340659576     
4800                     4.442749602595965        20576306                 7.604669733074263        2.180781250000004        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.917712216              0.05                     13.05009980981841        2e-05                    0.4351579509127666       4e-06                    0.21116727941176472      0.24667037               3.4731789                0.6698353018079486       0.9987723214285714       0.9801339285714286       1e-05                    162843                   0.3560965282576425       0.608511335509164        0.6909351237118244       0.373319536447525        0.01790556247745241      
5000                     4.645270560979843        21439769                 10.662213652865521       2.074791666666661        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.914257912              0.05                     17.465993653051555       2e-05                    0.43655227386625484      4e-06                    0.201904296875           -0.16489694              4.203486                 0.6397176525172066       0.9993106617647058       0.9806985294117647       1e-05                    169707                   0.3541533824275522       0.6169479980188257       0.7057137377560139       0.4065729323774576       0.0165397027397857       
5200                     4.846766881479157        22298006                 8.449066412425683        2.2007812500000012       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.9108253239999999       0.05                     15.817543801139383       2e-05                    0.43197295754490533      4e-06                    0.1868106617647059       0.18926737               2.5105922                0.6164468246347764       0.9987362132352942       0.9800091911764707       1e-05                    176530                   0.3556976896875045       0.6095421875224394       0.690998338162899        0.39852121844887733      0.015398572911234464     
5400                     5.05380132065879         23149795                 8.181496747579741        2.708593750000006        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.907418064              0.05                     22.500492844511484       2e-05                    0.4410732151830898       4e-06                    0.25666360294117646      -0.30980635              9.063666                 0.5975267396253698       0.9986213235294117       0.9778262867647058       1e-05                    183276                   0.3595838388975929       0.5941001211895662       0.7224288433790207       0.3982382658869028       0.014283574569751234     
5600                     5.259643325540755        24017155                 15.805291928012185       4.944739583333337        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.9039488880000001       0.05000000000000001      17.81559956687338        2e-05                    0.4343827190973303       4e-06                    0.2233455882352941       -3.3264835               5.3152633                0.5757595300674438       0.9986607142857142       0.9789062500000001       1e-05                    190146                   0.35909797123500276      0.5956965684890747       0.7093554139137268       0.3977943826466799       0.013275104548249926     
5800                     5.4666818752553725       24875957                 10.520096134841884       2.1358854166666754       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.900513484              0.05                     20.777783710290404       2e-05                    0.4309038420700852       4e-06                    0.18910845588235292      0.56342274               7.8939133                0.5583909749984741       0.9981617647058825       0.9827665441176471       1e-05                    196972                   0.3584204596631667       0.598289100562825        0.686894815415144        0.40177179872989655      0.012438686619348384     
6000                     5.67613954934809         25744000                 10.146641708741239       4.210052083333355        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.8970410120000001       0.05000000000000001      23.75232770074816        2e-05                    0.428313408540014        4e-06                    0.15073529411764708      0.3798713                4.5420184                0.5470747036092422       0.9995404411764706       0.9813878676470588       1e-05                    203857                   0.3620692386346705       0.5823687875972074       0.7317543961107731       0.3895872328430414       0.011793699663351564     
6200                     5.893752117024528        26600097                 11.846788535470939       3.577447916666677        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.893616964              0.05                     24.647491407745026       2e-05                    0.4302439543363803       4e-06                    0.21806066176470587      2.9704695                6.1659245                0.5305990261190078       0.9983915441176471       0.9811580882352942       1e-05                    210649                   0.3598665174315957       0.5922990686753217       0.7427172921597958       0.3862941712141037       0.011235795969910482     
6400                     6.1250976809528135       27482964                 14.791746500689849       3.7114062500000506       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.890086192              0.05                     31.81864199290673        2e-05                    0.43103918847110534      4e-06                    0.2478298611111111       -0.8711229               6.2015586                0.524780144294103        0.9989149305555556       0.9820963541666667       1e-05                    217649                   0.364511724975374        0.5712586806880103       0.7664325498044491       0.386580154299736        0.010810163544697894     
6600                     6.355533469385571        28348449                 15.224138199117515       5.614635416666629        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.886623756              0.05                     29.104265235802707       2e-05                    0.43324669434086366      4e-06                    0.22954963235294118      2.5151653                8.032676                 0.5165139130183628       0.9993303571428571       0.9830357142857142       1e-05                    224512                   0.3631270817347935       0.5782319171088082       0.7409414052963257       0.3852472547441721       0.010574283823370934     
6800                     6.589602812263701        29237476                 14.525478085071168       2.8707812499999754       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.8830681119999999       0.049999999999999996     20.29604878028234        2e-05                    0.43030593575288856      4e-06                    0.1892361111111111       1.2256285                4.590542                 0.5031647284825642       0.9996744791666667       0.9828559027777778       1e-05                    231556                   0.3618229859405094       0.5824415650632646       0.7166777923703194       0.38933479227125645      0.010353411651319928     
7000                     6.8220323498381505       30113775                 13.27876755842464        3.963385416666644        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.8795626000000001       0.05000000000000001      24.357339148135747       2e-05                    0.4252968752647147       4e-06                    0.21645220588235292      1.5979241                3.3178797                0.49175479752676826      0.9998883928571429       0.9828125000000001       1e-05                    238505                   0.3602491276604789       0.5902456181389946       0.7028902508318424       0.4046447928994894       0.010029983520507813     
7200                     7.057888111604584        31006593                 16.16119819518584        3.514427083333322        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.875991656              0.05                     24.382752114699947       2e-05                    0.42480370976651705      4e-06                    0.177734375              -3.8482637               7.7775593                0.4904492927922143       0.9981553819444444       0.9839409722222222       1e-05                    245589                   0.363637829820315        0.5748891466193728       0.7707623802125454       0.37835752591490746      0.009782489544401566     
7400                     7.299911226828893        31914107                 26.522332049774867       2.650052083333346        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.8723614160000001       0.05000000000000001      20.87662502150569        2e-05                    0.4318477431208723       4e-06                    0.24891493055555558      -0.9272117               5.274059                 0.4823578187397548       0.9984375000000001       0.9862723214285714       1e-05                    252778                   0.36376823357173377      0.5729899202074324       0.7702478878200054       0.3941832147538662       0.00950829599584852      
7600                     7.540903894967503        32804878                 15.625746142999551       4.658802083333331        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.86879874               0.05                     25.71986564372977        2e-05                    0.4258119308182763       4e-06                    0.17491319444444445      2.0905547                4.8777924                0.4772123363282945       0.9990234375             0.9835069444444445       1e-05                    259834                   0.3648633576101727       0.5692127876811557       0.7593831047415733       0.36997251957654953      0.009447771228022046     
7800                     7.801741857859824        33723980                 22.05606313388249        3.7696875000000114       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.865122308              0.05                     20.79120630025864        2e-05                    0.4397161629361411       4e-06                    0.17686631944444442      2.2708201                7.234189                 0.4732669492562612       0.9991319444444444       0.9851345486111112       1e-05                    267114                   0.3654080695576138       0.5666691660881042       0.7877308577299118       0.34952578507363796      0.00909737166431215      
8000                     8.081129262646039        34635352                 20.590273264078245       5.855468750000015        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.861476584              0.05                     22.912579494631952       2e-05                    0.4239596294032203       4e-06                    0.234375                 -0.96011466              9.82352                  0.4717585411336687       0.9993489583333333       0.9849175347222223       1e-05                    274332                   0.36431386073430383      0.5724424189991422       0.7526654861867428       0.3817075379192829       0.009074949659407139     
8200                     8.342888957924313        35543742                 33.45373199647748        5.891250000000021        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.857843364              0.05                     21.727425085173714       2e-05                    0.42642121187721693      4e-06                    0.158203125              0.29152083               6.944654                 0.4696471558676826       0.9990234375             0.9850260416666667       1e-05                    281522                   0.3665158732069863       0.5616896119382646       0.7787702977657318       0.38016507774591446      0.008988212794065475     
8400                     8.599825464487076        36479149                 22.48870163865633        3.213541666666678        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.85410252               0.05                     22.62015466588108        2e-05                    0.43175168438373424      4e-06                    0.17701480263157893      -0.74002224              10.037142                0.46915214626412644      0.9988692434210527       0.9861225328947368       1e-05                    288926                   0.3669491237715671       0.5588955032198053       0.7703965678811073       0.3817644063383341       0.00888361556357459      
8600                     8.861752743721008        37445367                 42.91168750907532        4.369322916666673        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.85023806               0.05                     20.64720271233665        2e-05                    0.435939312275303        4e-06                    0.1868832236842105       4.505477                 7.721625                 0.4642228346604567       0.9984975961538463       0.9875801282051282       1e-05                    296571                   0.3667919100859226       0.5591686688936673       0.7867871932685375       0.3785149436444044       0.008925127868468944     
8800                     9.120004263056648        38384357                 26.25081586963413        4.859375000000012        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.84648152               0.05                     21.116268272462644       2e-05                    0.43448741969309357      4e-06                    0.23129111842105263      0.16594343               4.555334                 0.46690955287531805      0.9971217105263157       0.9876644736842105       1e-05                    304011                   0.36943762710219935      0.5483003760638989       0.7331493459641933       0.39070322550833225      0.008977972510221758     
9000                     9.381822396583027        39323232                 33.5865664013471         2.7419791666666695       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.84272622               0.05                     31.71966747900373        2e-05                    0.4303195391732611       4e-06                    0.18729440789473684      -0.5271639               6.0284925                0.4700642604576914       0.9959909539473684       0.985814144736842        1e-05                    311446                   0.370617527710764        0.5438206070347835       0.8310882300138474       0.36097919568419456      0.008801748976111412     
9200                     9.650223732391993        40289766                 28.760310217530414       5.818437500000024        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.838861072              0.05                     16.335570615902544       2e-05                    0.4286404407117516       4e-06                    0.201953125              -0.9259386               4.1192446                0.47534177303314207      0.9947265624999999       0.98681640625            1e-05                    319102                   0.3749602541327477       0.5259442985057832       0.8037610352039337       0.3853689767420292       0.008692032704129816     
9400                     9.924572292632527        41279714                 34.237634490791024       6.796666666666686        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.834901208              0.05                     16.512499928940088       2e-05                    0.4337555506732315       4e-06                    0.18339843749999998      -1.053067                9.834175                 0.47188335061073305      0.99560546875            0.9873046875             1e-05                    326927                   0.3760603025555611       0.5208161234855652       0.799130991101265        0.3644269499927759       0.00861467057839036      
9600                     10.20905534380012        42298983                 27.29061272534086        4.518645833333353        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.830822708              0.05                     11.283880948824319       2e-05                    0.43770852185001496      4e-06                    0.2168996710526316       -1.6296592               4.4469485                0.4732740408665425       0.9937711148648649       0.9859586148648649       1e-05                    334986                   0.3764198567416217       0.5182432000701491       0.8681268654763699       0.3225125940516591       0.008467660914804484     
9800                     10.485516083637874       43270607                 42.8452000461118         3.213072916666678        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.826936948              0.05                     17.382503846562223       2e-05                    0.4259903165266702       4e-06                    0.1782483552631579       2.0408607                4.930898                 0.47483768902326884      0.990748355263158        0.9908511513157894       1e-05                    342676                   0.37867113006742376      0.5066913899622465       0.859794594347477        0.3438312532380223       0.008556593307539037     
10000                    10.772290289402008       44278439                 26.57346449292834        4.318750000000012        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.822906104              0.05                     12.116017883643508       2e-05                    0.4338345745112747       4e-06                    0.1763671875             1.0589043                2.7069044                0.47676079089824974      0.9904847756410257       0.9889823717948718       1e-05                    350655                   0.3803516687491001       0.498641203611325        0.8773310743272305       0.3208133690059185       0.008657724715960331     
10200                    11.065169660051664       45317048                 29.337224530116924       5.340833333333353        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.818752984              0.05                     12.123534430616669       2e-05                    0.4390159896796658       4e-06                    0.17726934523809523      -5.281873                10.955894                0.47319752261752174      0.9886532738095238       0.9894903273809524       1e-05                    358870                   0.3790171515373957       0.5038854281107585       0.8610692396759987       0.3328805956989527       0.008513693209914934     
10400                    11.37262470530139        46393187                 37.97803706001089        3.802656250000007        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.814449268              0.05                     8.821237310089849        2e-05                    0.43248996409502893      4e-06                    0.23046875               2.6428416                4.2857594                0.47237045543138373      0.9877361918604651       0.9906431686046511       1e-05                    367379                   0.3773472586343455       0.5118370610614156       0.8189581073820591       0.3359023239463568       0.00848107377803603      
10600                    11.682500130070581       47477196                 34.569894087719135       4.244322916666682        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.810115404              0.05                     12.915675358924393       2e-05                    0.4287477163985992       4e-06                    0.19384765625            -1.7620945               7.833783                 0.4756503527363142       0.9853515625             0.9873046875             1e-05                    375944                   0.38271450996398926      0.4886308933297793       0.9050232134759426       0.31420318596065044      0.008428798173554242     
10800                    12.001905700895522       48593755                 39.11997816860193        2.176458333333337        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.805646792              0.05                     18.989176494492725       2e-05                    0.43461893511597405      4e-06                    0.15873579545454547      -0.19676208              8.621831                 0.4807716857555301       0.9858284883720929       0.9854651162790697       1e-05                    384759                   0.3833662160607271       0.4871735101522401       0.874138068407774        0.31649600341916084      0.008289761538075847     
11000                    12.3325038851632         49753070                 50.05065083972167        2.0790625000000054       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.801013288              0.05                     15.50277646049857        2e-05                    0.4247404048964381       4e-06                    0.2259375                -1.9804168               7.7273726                0.4813971495628357       0.981484375              0.9903906250000001       1e-05                    393919                   0.38526344537734986      0.47767723560333253      0.911858007311821        0.3172694994136691       0.008230980858206748     
11200                    12.680077091190551       50954248                 50.39718999026595        3.7437500000000146       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.796206076              0.05                     12.366551804477753       2e-05                    0.43438833988393133      4e-06                    0.22894021739130435      -3.3203776               4.913879                 0.4758962366891944       0.9745244565217391       0.9870923913043479       1e-05                    403403                   0.3819490593412648       0.49150025844573975      0.8712776675820351       0.3274541776627302       0.008316911433054054     
11400                    13.002808546423912       52008519                 52.96458951908319        5.599114583333316        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.7919894080000001       0.05                     10.04403574772827        2e-05                    0.4282090246839368       4e-06                    0.17153532608695654      -0.4931258               3.6203825                0.4757515269777049       0.9768172554347827       0.9859884510869564       1e-05                    411732                   0.3849053279213283       0.47894198998160986      0.8800666220486164       0.3076315149664879       0.008129545689924904     
11600                    13.357491029236051       53087795                 72.13278966013608        3.2842708333333377       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.7876696759999999       0.049999999999999996     11.694345547329812       2e-05                    0.4303852390675318       4e-06                    0.19252232142857142      0.044674315              1.3103429                0.4765830795939376       0.9727515243902439       0.9880907012195121       1e-05                    420260                   0.3834903618184532       0.4842054233318422       0.8951292484998703       0.2966465950012207       0.008181653507962459     
11800                    13.71123676346408        54212710                 50.94272762569169        3.93093749999998         0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.7831731040000001       0.05                     7.177207061943288        2e-05                    0.4283307294438904       4e-06                    0.189453125              0.8126555                2.62736                  0.47315860809163846      0.9675864361702128       0.9850398936170213       1e-05                    429149                   0.38350584151897027      0.4836025643855968       0.8722687028348446       0.31534908153116703      0.008018795559380917     
12000                    14.072699617743492       55406921                 60.75953355011413        2.6369270833333376       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.778397148              0.05                     12.270478251576424       2e-05                    0.42670146763324734      4e-06                    0.23390624999999998      -0.038692884             2.0198672                0.4754069411024755       0.950733418367347        0.9885204081632653       1e-05                    438579                   0.383802199850277        0.48213295790613914      0.9118954949080944       0.3227139040827751       0.008043418619401601     
12200                    14.447917967836062       56664672                 83.53317422582236        4.512864583333352        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.773367668              0.05                     15.268360406661836       2e-05                    0.41872066108939743      4e-06                    0.19140625               -1.16554                 5.9016848                0.4754825211488284       0.9526742788461539       0.9891075721153846       1e-05                    448507                   0.3847442979996021       0.4779987014256991       0.9263262748718262       0.3082859870046377       0.007962172456945363     
12400                    14.847689791785346       57999366                 77.1452068239847         5.411927083333346        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.7680302880000001       0.05                     10.488543150394603       2e-05                    0.4263073248029859       4e-06                    0.18344907407407407      -0.22694425              2.235088                 0.4771398067474365       0.9308238636363636       0.9895596590909091       1e-05                    459029                   0.38364896991036157      0.48237750963731246      0.8489578291773796       0.3142543165013194       0.007945600592277268     
12600                    15.286057132085164       59422267                 96.37551808245739        2.1084375000000115       0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.762340268              0.05                     6.945052027445415        2e-05                    0.4240055614118946       4e-06                    0.16769935344827586      0.021203743              2.05309                  0.4769470075081135       0.9190463362068966       0.9882139008620691       1e-05                    470247                   0.3849733019697255       0.47708011701189235      0.8983611948788166       0.2820618851110339       0.007869609406795996     
12800                    15.74292716940244        60949827                 92.85672374286506        4.352968750000008        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.756230472              0.05                     13.871999153289302       2e-05                    0.42525151031541414      4e-06                    0.17995689655172414      1.3813093                5.354738                 0.4782392756413605       0.9318061440677966       0.9868246822033898       1e-05                    482280                   0.3883378445091894       0.46291986966537213      0.9357815347611904       0.2862123502418399       0.007833408381221658     
13000                    16.243375305334727       62593318                 98.91285150874432        2.767447916666667        0.13061030711716634      0.8115090928512333       0.0                      1.0                      0.749659812              0.05                     9.539536004095819        2e-05                    0.42742521758896834      4e-06                    0.1690340909090909       0.38959524               2.8340654                0.4708231449127197       0.9352163461538461       0.9867788461538461       1e-05                    495214                   0.38228740692138674      0.48874258811657245      0.9003403335809708       0.2922985339537263       0.0079513003046696       
