Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
2000                     1.48951764802138         8602169                  11.54631370729533        19.623133467839345       0.05440799907991854      1.1652636047031995       0                        0                        0.8925247625             0.05                     0.22564944824262056      0.0005                   0.30172909679822624      2e-06                    0.10400390625            0.0025092142             0.8678219                
2200                     1.636761834224065        9443503                  11.503940346866994       20.08309343601198        0.05440799907991854      1.1652636047031995       0                        0                        0.8820105125             0.05                     0.252455130644033        0.0005                   0.2975881603162955       2e-06                    0.15900735294117646      -0.032877684             0.6088128                
2400                     1.7865477489762835       10298151                 12.984315706169117       23.18533448276081        0.05440799907991854      1.1652636047031995       0                        0                        0.8713276875             0.05                     0.3760944078950321       0.0005                   0.2897841537042576       2e-06                    0.11511948529411764      0.08193574               0.76908433               
2600                     1.9385873915089502       11159345                 12.170947755852582       26.05826740391317        0.05440799907991854      1.1652636047031995       0                        0                        0.8605626625             0.05                     0.4207760823123595       0.0005                   0.3041841166970485       2e-06                    0.17325367647058823      -0.57528436              1.2622725                
2800                     2.0912862467765807       12020290                 17.22722655249396        24.96562230207078        0.05440799907991854      1.1652636047031995       0                        0                        0.849802125              0.05                     0.35974446915583136      0.0005                   0.3054718943860601       2e-06                    0.13534007352941174      0.12280407               0.62183064               
3000                     2.2458028090662427       12883533                 16.049972672275736       25.491087738469986       0.05440799907991854      1.1652636047031995       0                        0                        0.8390107125             0.05                     0.3657265012974248       0.0005                   0.29864816356669455      2e-06                    0.17164522058823528      0.07740363               0.7194112                
3200                     2.4037642639875414       13753966                 18.32353078840802        28.986024767282835       0.05440799907991854      1.1652636047031995       0                        0                        0.828131475              0.05                     0.3859046046466877       0.0005                   0.29939376174782717      2e-06                    0.1328125                0.00888367               0.7778778                
3400                     2.566514864232805        14627169                 22.37359881965867        36.273671345960246       0.05440799907991854      1.1652636047031995       0                        0                        0.8172173                0.05                     0.46047450409322566      0.0005                   0.2903295864558054       2e-06                    0.14995659722222224      -0.14274187              1.1199625                
3600                     2.7314989291297067       15510593                 24.28140915202855        35.96360557726655        0.05440799907991854      1.1652636047031995       0                        0                        0.8061737375             0.05                     0.35705549983928603      0.0005                   0.2947191871806152       2e-06                    0.1566840277777778       0.019543208              1.3109626                
3800                     2.900942215654585        16412466                 23.516817729443254       43.76508943898337        0.05440799907991854      1.1652636047031995       0                        0                        0.7948997                0.05                     0.34363923326600343      0.0005                   0.29677173655687106      2e-06                    0.154296875              0.118388414              0.6989754                
4000                     3.074516987601916        17314845                 27.657377248649652       41.550574821224174       0.05440799907991854      1.1652636047031995       0                        0                        0.783621775              0.05                     0.36020258164757657      0.0005                   0.30981658186970484      2e-06                    0.19032118055555552      -0.10689571              0.92668396               
4200                     3.251187544398838        18229448                 30.845834900553662       48.183340166154395       0.05440799907991854      1.1652636047031995       0                        0                        0.7721876                0.05                     0.3992240354160054       0.0005                   0.28633517777133316      2e-06                    0.16927083333333331      -0.041536022             0.6832495                
4400                     3.4294814422395494       19148840                 32.16186728717277        45.9717857923564         0.05440799907991854      1.1652636047031995       0                        0                        0.7606967875             0.05                     0.3579927906135304       0.0005                   0.29251930433221984      2e-06                    0.1818576388888889       -0.2204225               0.715331                 
4600                     3.612718888786104        20074379                 40.530152172226764       42.311068920595474       0.05440799907991854      1.1652636047031995       0                        0                        0.7491268124999999       0.05                     0.40974903373151195      0.0005                   0.28483403531006646      2e-06                    0.1694878472222222       -0.10069018              1.3852745                
4800                     3.797110459605853        21007366                 34.949955657459256       45.771802053669305       0.05440799907991854      1.1652636047031995       0                        0                        0.7374657375             0.05                     0.3459757681703195       0.0005                   0.2831886185643574       2e-06                    0.12803819444444445      -0.01568344              0.7617196                
5000                     3.99085514360004         21944032                 37.522144674674195       63.838458953521084       0.05440799907991854      1.1652636047031995       0                        0                        0.725757175              0.05                     0.3144748973815391       0.0005                   0.28558606995890534      2e-06                    0.18359375               -0.16851819              1.1675059                
5200                     4.184470020002789        22887858                 31.424075172278265       61.65345668139045        0.05440799907991854      1.1652636047031995       0                        0                        0.7139594875             0.05                     0.299273239966068        0.0005                   0.3000782081443403       2e-06                    0.17664930555555555      -0.099013224             0.71626705               
5400                     4.383499281340176        23837915                 43.80197665394134        66.76227699991021        0.05440799907991854      1.1652636047031995       0                        0                        0.7020874375             0.05                     0.4030185782007481       0.0005                   0.2908520821089807       2e-06                    0.13671875               -0.064525574             0.70837843               
5600                     4.588168388936254        24795892                 34.35377925077078        69.33230447914119        0.05440799907991854      1.1652636047031995       0                        0                        0.690108175              0.05                     0.3863424072688859       0.0005                   0.2948622091466354       2e-06                    0.16883680555555558      -0.38688067              1.050759                 
5800                     4.798427209854126        25753002                 54.35712487922956        74.03729823173295        0.05440799907991854      1.1652636047031995       0                        0                        0.6781500375             0.05                     0.5088586384896189       0.0005                   0.30540417865850034      2e-06                    0.1572265625             0.13028952               0.7258661                
6000                     5.0109663475222055       26717720                 46.99961277044692        95.5707901405116         0.05440799907991854      1.1652636047031995       0                        0                        0.6660901                0.05                     0.3895536975714525       0.0005                   0.2901058340641229       2e-06                    0.20538651315789475      -0.06991795              0.8576422                
6200                     5.236790529357062        27691664                 42.41210650507092        104.33589887845082       0.05440799907991854      1.1652636047031995       0                        0                        0.6539141125000001       0.05                     0.37984828484293665      0.0005                   0.29366540884304987      2e-06                    0.15254934210526316      0.30006662               0.69130284               
6400                     5.466043721569909        28671549                 55.61557777839295        60.15929346449646        0.05440799907991854      1.1652636047031995       0                        0                        0.64167025               0.05                     0.354666966421064        0.0005                   0.2827850942499936       2e-06                    0.176953125              0.24326074               0.9789374                
6600                     5.705042715271314        29669803                 61.85830494500861        131.75821191749372       0.05440799907991854      1.1652636047031995       0                        0                        0.6291895375000001       0.05                     0.37379124503349886      0.0005                   0.28829652769491076      2e-06                    0.124609375              -0.23252662              1.0313466                
6800                     5.962229618231455        30687254                 68.68813509077324        207.76410985810298       0.05440799907991854      1.1652636047031995       0                        0                        0.6164721875             0.05                     0.39685592669993636      0.0005                   0.2972563698422164       2e-06                    0.1705078125             -0.2636377               1.45092                  
7000                     6.232794113026725        31723847                 74.43909062821197        127.61900217268038       0.05440799907991854      1.1652636047031995       0                        0                        0.6035188874999999       0.05                     0.3960432684758589       0.0005                   0.30565558036877993      2e-06                    0.18656994047619047      0.20027599               0.5351584                
7200                     6.530221728417608        32799810                 85.26272798876832        244.35067597829777       0.05440799907991854      1.1652636047031995       0                        0                        0.5900659                0.05                     0.38108276268467306      0.0005                   0.29755010385997593      2e-06                    0.1236328125             -0.47184905              1.0804749                
7400                     6.850464982853995        33929973                 126.95866340195201       296.61026181734354       0.05440799907991854      1.1652636047031995       0                        0                        0.5759483249999999       0.05                     0.31651743882052275      0.0005                   0.29623659959305887      2e-06                    0.15828804347826086      0.26074347               0.7401907                
7600                     7.212450461983681        35101114                 102.91672120891079       369.14339811313596       0.05440799907991854      1.1652636047031995       0                        0                        0.5613016875             0.05                     0.3256868044624016       0.0005                   0.2764306048020011       2e-06                    0.1839657738095238       -0.13557047              0.9226622                
7800                     7.601264953613281        36364427                 142.1313269328682        398.09796416862207       0.05440799907991854      1.1652636047031995       0                        0                        0.5455287125             0.05                     0.35482158817143905      0.0005                   0.2895380348932963       2e-06                    0.17201967592592593      0.34547907               0.7879607                
8000                     8.045269950562053        37627890                 176.02902233110575       369.7954542475633        0.05440799907991854      1.1652636047031995       0                        0                        0.5297322875             0.05                     0.3376973397188032       0.0005                   0.28912106564698314      2e-06                    0.17307692307692307      0.39596298               0.5804615                
8200                     8.526391058166821        39002620                 159.56774463901937       400.93539106347447       0.05440799907991854      1.1652636047031995       0                        0                        0.5125499375             0.05                     0.378166415513708        0.0005                   0.2872601319820835       2e-06                    0.15850360576923078      -0.63630223              1.3733113                
8400                     9.058453131649228        40424364                 201.68796696630417       406.37258843778966       0.05440799907991854      1.1652636047031995       0                        0                        0.4947816625             0.05                     0.2777346019046726       0.0005                   0.2861216796769036       2e-06                    0.17910879629629628      -0.12510201              0.8449129                
