Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
10600                    15.743341683745385       66525909                 405.3964508010313        385.45550123364205       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.2169455984258093       0.0005                   0.2687611545159205       2e-06                    0.12658361486486486      -0.10766729              0.3864191                
10800                    16.175196469691066       68401068                 405.244434530107         361.1648200973441        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.17202959769852705      0.0005                   0.2662941114731917       2e-06                    0.1748560855263158       -0.20602635              0.661116                 
11000                    16.612514090471798       70263619                 402.00047420034906       414.569146828064         0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.13972391450910696      0.0005                   0.26536167655140164      2e-06                    0.15636160714285713      0.1642512                0.59249556               
11200                    17.046826506323285       72131360                 388.33145070093485       374.8808253459558        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.29090499100704237      0.0005                   0.2615368777984067       2e-06                    0.16324013157894735      -0.30737674              0.8554387                
11400                    17.480612130496237       74024024                 431.9163148428908        450.4538658998332        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1593264322000323       0.0005                   0.26688637351617217      2e-06                    0.17470703124999998      -0.02129506              0.47992                  
11600                    17.90974214633306        75895654                 432.7989223679869        415.6927484780283        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.13674143408393688      0.0005                   0.2620388191646418       2e-06                    0.19805743243243243      0.034053985              0.3580115                
11800                    18.343655216296515       77781063                 429.20967371088636       384.19375136050473       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16657873406861531      0.0005                   0.2707006524543505       2e-06                    0.17820945945945946      -0.5069373               1.3973818                
12000                    18.780051042702464       79664599                 408.93077578518364       434.23997042420046       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.3007003652243372       0.0005                   0.27513400943496746      2e-06                    0.17060810810810811      -0.0122213205            0.50525403               
12200                    19.211966775788202       81556127                 400.11433807913374       412.66360934891225       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.17773789835013706      0.0005                   0.2653547586976654       2e-06                    0.1919487847222222       -0.045944463             0.6358092                
12400                    19.648015881180765       83436854                 442.95322274156774       425.83346904880125       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.14405246989152048      0.0005                   0.26488035436915724      2e-06                    0.1868832236842105       -0.06395155              0.35213506               
12600                    20.076407260431182       85336992                 439.13547012212524       439.6113325887186        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.18599312773367274      0.0005                   0.26684985035099085      2e-06                    0.1412109375             0.02071311               0.60512763               
12800                    20.512271300819187       87232595                 432.5724746110933        390.1081319205176        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.13545234402715178      0.0005                   0.2774929095941939       2e-06                    0.15018503289473684      0.10573702               0.52885294               
13000                    20.946456437773175       89136188                 430.64853497007505       330.5697614731657        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.17651932487435834      0.0005                   0.27477045837593705      2e-06                    0.15409128289473684      -0.107947074             0.50422084               
13200                    21.375964898798202       91031371                 410.9699524468397        401.6948603479042        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.19330555353371892      0.0005                   0.2559342160044859       2e-06                    0.1845703125             0.03071732               0.80862206               
13400                    21.807961891558435       92928061                 424.21074601618807       410.4324466552808        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.19462539200636408      0.0005                   0.2655776610245576       2e-06                    0.19151182432432434      -0.044292223             0.29250756               
13600                    22.241397131747668       94820987                 442.00148458933467       451.62029496758237       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.145336224604995        0.0005                   0.26836238080301344      2e-06                    0.13962339743589744      0.087674096              0.5544623                
13800                    22.67166133681933        96727331                 415.3673819165058        446.187639713172         0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15995551432651053      0.0005                   0.2693855629509522       2e-06                    0.18804253472222224      -0.056133486             0.3104651                
14000                    23.101727232469454       98624035                 396.19022126761587       459.58533529770136       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1961425500988428       0.0005                   0.2705958801986916       2e-06                    0.14308035714285713      -0.041819874             0.39163536               
14200                    23.533581245011753       100532788                438.64663369787024       425.2934982583839        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.14984777282255604      0.0005                   0.2653799147933329       2e-06                    0.16221217105263158      -0.026590085             0.422964                 
14400                    23.958091239266924       102427632                400.59440131605214       396.11792927784666       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.2344464848623223       0.0005                   0.27155615984358716      2e-06                    0.16341145833333334      -0.036502175             0.35939017               
14600                    24.390242167181437       104328603                436.76280832904513       431.2512084137978        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1409872339053608       0.0005                   0.26481302950933977      2e-06                    0.18496621621621623      -0.24837539              1.1311381                
14800                    24.815906073318587       106223443                425.92632859978573       441.8253578314856        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.24454875415304328      0.0005                   0.266628879348974        2e-06                    0.16089527027027029      -0.13870652              0.7994259                
15000                    25.248418056964873       108124084                433.2065926048173        461.48552105841964       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16414163639618842      0.0005                   0.2732299352064729       2e-06                    0.14494243421052633      0.05775004               0.64689094               
15200                    25.680924580494562       110020497                424.8512788160452        441.4454484356911        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.26027973753249123      0.0005                   0.2664211476976807       2e-06                    0.14326435810810811      -0.0055531845            0.46689537               
15400                    26.10486975438065        111923064                429.2425885815393        448.7950154020416        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15676743330244025      0.0005                   0.26685228051715776      2e-06                    0.16180098684210528      -0.22213367              0.5378468                
15600                    26.53859543091721        113827938                432.5020302525942        383.91168080542343       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.20415838431508748      0.0005                   0.2629747380502522       2e-06                    0.13662109375            -0.06691478              0.37264273               
15800                    26.96559791902701        115736863                427.0549537376311        465.67742410751157       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.141782678439855        0.0005                   0.2655837937998466       2e-06                    0.16786858974358976      0.07595835               0.5456752                
16000                    27.384208777745563       117644825                448.47768376304305       460.83885530187376       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.11125041296233971      0.0005                   0.2697877503501681       2e-06                    0.16015625               0.028503506              0.24255025               
16200                    27.812874031133124       119560304                437.56016090434946       435.9744633846868        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.18711263758565397      0.0005                   0.27002999860499255      2e-06                    0.1723889802631579       -0.16784696              0.4712976                
16400                    28.235023306806884       121471974                430.5500298923605        462.40484494687456       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15477905685956767      0.0005                   0.26786388200078465      2e-06                    0.14611486486486486      -0.06783726              0.45098177               
16600                    28.65664700905482        123379249                406.8309827412205        387.6983318816799        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1348642597806507       0.0005                   0.2690712177061608       2e-06                    0.15546875               -0.069633774             0.5992353                
16800                    29.087766803105673       125271893                433.38870483631365       413.0893423923487        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.17216664350752792      0.0005                   0.26929884886321354      2e-06                    0.1865985576923077       -0.0045782276            0.27199855               
17000                    29.515158666769665       127180681                414.01855162219215       427.35957234338326       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.10511309638887825      0.0005                   0.2587506922168864       2e-06                    0.15733506944444448      -0.10483788              0.28652462               
17200                    29.94732709493902        129092226                446.85814544697496       452.35517784243837       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.18533101468123137      0.0005                   0.2718072115467527       2e-06                    0.1580528846153846       -0.052072525             0.2683089                
17400                    30.37441574719217        131004707                415.54666271670783       326.66006635222425       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.12667707218012464      0.0005                   0.2623363663959834       2e-06                    0.16514756944444442      0.077101946              0.40303516               
17600                    30.80672490219275        132918530                405.2535221769593        442.47051175690893       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16149637567771907      0.0005                   0.2638474786136713       2e-06                    0.15223524305555555      -0.00476938              0.52262855               
17800                    31.238820726937718       134828216                444.1394950785387        439.872470053861         0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1258972126854228       0.0005                   0.2652164511137495       2e-06                    0.15069901315789475      -0.13887487              0.61156106               
18000                    31.672922204931577       136747952                414.14569728023537       448.00761284289683       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.21236076589492667      0.0005                   0.2581093717469938       2e-06                    0.1511501736111111       0.028766483              0.29641217               
18200                    32.109541188610926       138682348                447.7604070929649        421.24541416192085       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16004372325290042      0.0005                   0.2655955829108373       2e-06                    0.14703525641025642      -0.00438048              0.6726471                
18400                    32.53820118135876        140595969                439.07355534677856       423.08830227925614       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16443951297735207      0.0005                   0.26673143396252086      2e-06                    0.13784950657894735      -0.11975315              0.49879906               
18600                    32.96305536932415        142509689                423.006935922197         460.4834207609774        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.19768925667125992      0.0005                   0.2731240212192966       2e-06                    0.15733506944444445      0.07324636               0.47095746               
18800                    33.393887531227534       144411038                428.13439384420167       442.6817664007099        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15746527546281486      0.0005                   0.2597809094984672       2e-06                    0.16519325657894737      -0.07387257              0.33721763               
19000                    33.82466435637739        146325260                441.74722416774796       436.75180773311524       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15982352478405165      0.0005                   0.26820527039174186      2e-06                    0.14514802631578946      0.03292131               0.25769398               
19200                    34.25016178468863        148230336                426.94325704768033       462.71869982323386       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.125278433588195        0.0005                   0.26930861144855217      2e-06                    0.13091216216216217      -0.08797862              0.4601094                
19400                    34.679104143248665       150144585                448.8422842870369        427.41828398486984       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.17260098747915198      0.0005                   0.2695444644134688       2e-06                    0.17660361842105263      0.044538073              0.46266901               
19600                    35.13386428515116        152058493                427.06717863243097       453.08775176532595       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.2572078575251146       0.0005                   0.2668350824230426       2e-06                    0.16722972972972974      -0.15808311              0.63119787               
19800                    35.58742113702827        153970470                439.7553642596803        429.8260378005223        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.1945799954050208       0.0005                   0.266386558056662        2e-06                    0.14679276315789475      -0.14027838              0.5307193                
20000                    36.04270080036587        155883934                433.886520810379         459.23372050696173       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16481746738703038      0.0005                   0.2698228467059763       2e-06                    0.19716282894736842      0.013741777              0.5789575                
20200                    36.49925378315979        157793132                448.3319043104628        446.2878384785405        0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.14992142168399042      0.0005                   0.2760800132050346       2e-06                    0.13621794871794873      -0.15243629              0.5057388                
20400                    36.95443963699871        159699077                425.0462165235499        420.31349942139525       0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.15328072124975733      0.0005                   0.2645452554916611       2e-06                    0.18507179054054054      -0.05812537              0.61888754               
20600                    37.407076144549585       161602732                423.88931734216186       376.405060267681         0.06386889860134205      0.760229167442649        0.3333333333333332       0.4713946211984794       0.2                      0.05                     0.16980754731166353      0.0005                   0.27510758325759627      2e-06                    0.17440878378378377      -0.26172197              0.58538175               
